  0.19626373E+004 -0.10226008E-084
  0.19639462E+004 -0.14950298E-085
  0.19652559E+004 -0.52149987E-085
  0.19665664E+004 -0.28688075E-085
  0.19678779E+004  0.15751460E-085
  0.19691902E+004 -0.92970107E-085
  0.19705034E+004 -0.17019758E-086
  0.19718174E+004 -0.12876008E-085
  0.19731324E+004 -0.73583620E-086
  0.19744482E+004 -0.63178522E-087
  0.19757649E+004 -0.25988990E-086
  0.19770824E+004 -0.10987507E-085
  0.19784009E+004 -0.35982679E-086
  0.19797202E+004 -0.14232589E-085
  0.19810404E+004 -0.28295682E-086
  0.19823615E+004 -0.11796378E-084
  0.19836835E+004  0.13418526E-085
  0.19850063E+004 -0.68844578E-085
  0.19863301E+004 -0.24504158E-084
  0.19876547E+004 -0.80403903E-084
  0.19889802E+004 -0.17981907E-083
  0.19903066E+004 -0.10261194E-083
  0.19916339E+004 -0.22350945E-083
  0.19929620E+004 -0.28401974E-083
  0.19942910E+004 -0.34515773E-084
  0.19956210E+004 -0.29007075E-084
  0.19969518E+004  0.15249625E-083
  0.19982835E+004 -0.27015517E-083
  0.19996161E+004 -0.64396368E-084
  0.20009496E+004 -0.11491426E-083
  0.20022839E+004 -0.21815272E-083
  0.20036192E+004 -0.21762493E-083
  0.20049553E+004 -0.20109472E-083
