# wavelength   photoabsorption photodissociation   photoionization
1.45300305e+03 0.00000000e+00 1.59195658e-17 0.00000000e+00
1.45397205e+03 0.00000000e+00 1.54515220e-17 0.00000000e+00
1.45494165e+03 0.00000000e+00 1.50078941e-17 0.00000000e+00
1.45591187e+03 0.00000000e+00 1.45965713e-17 0.00000000e+00
1.45688281e+03 0.00000000e+00 1.42254285e-17 0.00000000e+00
1.45785437e+03 0.00000000e+00 1.39024710e-17 0.00000000e+00
1.45882654e+03 0.00000000e+00 1.36356800e-17 0.00000000e+00
1.45979944e+03 0.00000000e+00 1.34330453e-17 0.00000000e+00
1.46077295e+03 0.00000000e+00 1.32791225e-17 0.00000000e+00
1.46174695e+03 0.00000000e+00 1.31284542e-17 0.00000000e+00
1.46272180e+03 0.00000000e+00 1.29800523e-17 0.00000000e+00
1.46369727e+03 0.00000000e+00 1.28345576e-17 0.00000000e+00
1.46467334e+03 0.00000000e+00 1.26925753e-17 0.00000000e+00
1.46565015e+03 0.00000000e+00 1.25546955e-17 0.00000000e+00
1.46662744e+03 0.00000000e+00 1.24215625e-17 0.00000000e+00
1.46760547e+03 0.00000000e+00 1.22937548e-17 0.00000000e+00
1.46858423e+03 0.00000000e+00 1.21718889e-17 0.00000000e+00
1.46956360e+03 0.00000000e+00 1.20565979e-17 0.00000000e+00
1.47054358e+03 0.00000000e+00 1.19485008e-17 0.00000000e+00
1.47152417e+03 0.00000000e+00 1.18482190e-17 0.00000000e+00
1.47250549e+03 0.00000000e+00 1.17563653e-17 0.00000000e+00
1.47348755e+03 0.00000000e+00 1.16735689e-17 0.00000000e+00
1.47447009e+03 0.00000000e+00 1.16004791e-17 0.00000000e+00
1.47545337e+03 0.00000000e+00 1.15377084e-17 0.00000000e+00
1.47643726e+03 0.00000000e+00 1.14858999e-17 0.00000000e+00
1.47742188e+03 0.00000000e+00 1.14456848e-17 0.00000000e+00
1.47840723e+03 0.00000000e+00 1.14177056e-17 0.00000000e+00
1.47939307e+03 0.00000000e+00 1.14026097e-17 0.00000000e+00
1.48037964e+03 0.00000000e+00 1.14001546e-17 0.00000000e+00
1.48136682e+03 0.00000000e+00 1.14020005e-17 0.00000000e+00
1.48235474e+03 0.00000000e+00 1.14059172e-17 0.00000000e+00
1.48334314e+03 0.00000000e+00 1.14118855e-17 0.00000000e+00
1.48433240e+03 0.00000000e+00 1.14198897e-17 0.00000000e+00
1.48532227e+03 0.00000000e+00 1.14299102e-17 0.00000000e+00
1.48631274e+03 0.00000000e+00 1.14419284e-17 0.00000000e+00
1.48730396e+03 0.00000000e+00 1.14559278e-17 0.00000000e+00
1.48829578e+03 0.00000000e+00 1.14718882e-17 0.00000000e+00
1.48928833e+03 0.00000000e+00 1.14897934e-17 0.00000000e+00
1.49028149e+03 0.00000000e+00 1.15096227e-17 0.00000000e+00
1.49127527e+03 0.00000000e+00 1.15313571e-17 0.00000000e+00
1.49226978e+03 0.00000000e+00 1.15549807e-17 0.00000000e+00
1.49326489e+03 0.00000000e+00 1.15804720e-17 0.00000000e+00
1.49426074e+03 0.00000000e+00 1.16078152e-17 0.00000000e+00
1.49525720e+03 0.00000000e+00 1.16369881e-17 0.00000000e+00
1.49625427e+03 0.00000000e+00 1.16679715e-17 0.00000000e+00
1.49725208e+03 0.00000000e+00 1.17007500e-17 0.00000000e+00
1.49825061e+03 0.00000000e+00 1.17353048e-17 0.00000000e+00
1.49924976e+03 0.00000000e+00 1.17716124e-17 0.00000000e+00
1.50024951e+03 0.00000000e+00 1.18140392e-17 0.00000000e+00
1.50125000e+03 0.00000000e+00 1.19556993e-17 0.00000000e+00
1.50225110e+03 0.00000000e+00 1.22232692e-17 0.00000000e+00
1.50325293e+03 0.00000000e+00 1.26023973e-17 0.00000000e+00
1.50425537e+03 0.00000000e+00 1.30785955e-17 0.00000000e+00
1.50525854e+03 0.00000000e+00 1.36374198e-17 0.00000000e+00
1.50626233e+03 0.00000000e+00 1.42642427e-17 0.00000000e+00
1.50726685e+03 0.00000000e+00 1.49445204e-17 0.00000000e+00
1.50827197e+03 0.00000000e+00 1.56634926e-17 0.00000000e+00
1.50927783e+03 0.00000000e+00 1.64065084e-17 0.00000000e+00
1.51028430e+03 0.00000000e+00 1.71586813e-17 0.00000000e+00
1.51129138e+03 0.00000000e+00 1.79051560e-17 0.00000000e+00
1.51229932e+03 0.00000000e+00 1.86311955e-17 0.00000000e+00
1.51330774e+03 0.00000000e+00 1.93215621e-17 0.00000000e+00
