# wavelength   photoabsorption photodissociation   photoionization
1.48829575e+02 3.72872000e-18 3.71831210e-18 0.00000000e+00
1.48928833e+02 3.70364000e-18 3.70498428e-18 0.00000000e+00
1.49028152e+02 3.70364000e-18 3.75876904e-18 0.00000000e+00
1.49127533e+02 4.08228000e-18 3.97311626e-18 0.00000000e+00
1.49226974e+02 4.08228000e-18 4.09052794e-18 0.00000000e+00
1.49326492e+02 4.12026000e-18 4.11708933e-18 0.00000000e+00
1.49426071e+02 4.00681000e-18 4.05724240e-18 0.00000000e+00
1.49525726e+02 3.91861000e-18 3.94439773e-18 0.00000000e+00
1.49625427e+02 3.91861000e-18 3.95331762e-18 0.00000000e+00
1.49725204e+02 4.23413000e-18 4.15406669e-18 0.00000000e+00
1.49825058e+02 4.33511000e-18 4.31120211e-18 0.00000000e+00
1.49924973e+02 4.46130000e-18 4.45866085e-18 0.00000000e+00
1.50024948e+02 4.42357000e-18 4.42472074e-18 0.00000000e+00
1.50125000e+02 4.17135000e-18 4.15949013e-18 0.00000000e+00
1.50225113e+02 3.89395000e-18 3.98754830e-18 0.00000000e+00
1.50325287e+02 3.65433000e-18 3.65997734e-18 0.00000000e+00
1.50425537e+02 3.52824000e-18 3.48870423e-18 0.00000000e+00
1.50525848e+02 3.41479000e-18 3.39070077e-18 0.00000000e+00
1.50626236e+02 3.32662000e-18 3.34029168e-18 0.00000000e+00
1.50726685e+02 3.32662000e-18 3.29226788e-18 0.00000000e+00
1.50827194e+02 3.25107000e-18 3.24759717e-18 0.00000000e+00
1.50927780e+02 3.17554000e-18 3.20980950e-18 0.00000000e+00
1.51028427e+02 3.17554000e-18 3.16217360e-18 0.00000000e+00
1.51129135e+02 3.07474000e-18 3.08589781e-18 0.00000000e+00
1.51229935e+02 2.98658000e-18 3.02729001e-18 0.00000000e+00
1.51330780e+02 2.98658000e-18 2.97530106e-18 0.00000000e+00
1.51431686e+02 2.89843000e-18 2.91570990e-18 0.00000000e+00
1.51532684e+02 2.89843000e-18 2.89908107e-18 0.00000000e+00
1.51633728e+02 2.91122000e-18 2.90557609e-18 0.00000000e+00
1.51734848e+02 2.91122000e-18 2.91320058e-18 0.00000000e+00
1.51836029e+02 2.92399000e-18 2.92180023e-18 0.00000000e+00
1.51937286e+02 2.92399000e-18 2.90195134e-18 0.00000000e+00
1.52038605e+02 2.82319000e-18 2.82319921e-18 0.00000000e+00
1.52139999e+02 2.84856000e-18 2.83253987e-18 0.00000000e+00
1.52241455e+02 2.96213000e-18 2.95547225e-18 0.00000000e+00
1.52342987e+02 3.01275000e-18 3.00150183e-18 0.00000000e+00
1.52444580e+02 3.01275000e-18 3.01142878e-18 0.00000000e+00
1.52546234e+02 2.91193000e-18 2.91621337e-18 0.00000000e+00
1.52647964e+02 2.81111000e-18 2.82657014e-18 0.00000000e+00
1.52749756e+02 2.72293000e-18 2.75275487e-18 0.00000000e+00
